"","A01_02","A03","B05_06","B07_08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24","C25","C26","C27","C28","C29","C30","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","IMPO","TOTAL"
"DOM_C20",8.6,1.2,35.4,0,0,5.9,38.8,6.9,14.9,5.9,0.6,0,2.8,8.2,5.4,4.6,0,0.1,0.3,0.7,0,3.3,8,2.7,1,14.9,2.6,0,4.4,0.3,0,0.9,5,4.4,4.2,0.1,0.1,1.7,0.9,0.2,84.8,6.3,0.6,9.9,0,495.8,0,0,0,3.5,0,0.5,180.4,0,976.9
"DOM_C21",0,0,25.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,3.6,3.1,0,0,0,0,0,0.2,3.6,0,0,0,268.3,0,74.6,0,0.5,0,1.2,2.7,0,383.8
"DOM_C22",0.5,0.3,151.6,0,0.1,63.8,19.3,1.7,0.1,12.2,0,0,2.4,109.1,0,0,0,0,0,0,0,22.3,8,3.9,189.2,233.1,111,0.1,0.9,4.5,0.1,0.4,11,39.3,24.9,2.8,3.4,1.1,0.5,53.6,45.6,9.6,1,80.4,0,1023.5,0,0,0,-15,0,0,196.7,0,2413.2
"DOM_C23",0.1,5,493.3,10.2,0.3,162.5,133.3,46.7,0.2,18.1,0.4,0.1,8.9,453.8,239.2,177.4,0.8,6.5,46.2,40.6,2,87.4,119.2,15.9,3215.7,374.4,0,0,0.1,0,0.1,0.4,0.8,0.5,0.3,0.6,0,0.7,2.6,547.8,4.8,6.8,0.2,28.7,0,1797.1,0,4.2,0.2,86.7,0,0,12.7,0,8153.9
"DOM_C24",0,0,343.9,0.9,0.1,0,81.2,14,0.8,147.5,0.5,0,3.3,8.2,72.2,51.9,0,1.5,0.3,0.3,0,167,0.3,3.2,11.3,11.4,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0.1,71.5,0,0,301.4,0,1294.3
"DOM_C25",21.9,0,27.8,15.1,0.2,1.4,0.8,7.2,0,6.8,0,0,2.5,9.6,7.6,18,0.1,0.5,6.9,4.2,0.3,28.1,1.3,4.7,96.2,56.3,0.6,0,0,0.6,0,0.1,0.3,59.9,36.5,0.2,0,0.4,0.5,0.5,6.1,0.1,0.1,8.5,0,839.8,0,0,16.4,11.6,0,0,59.5,0,1359.3
"DOM_C26",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,0,0,0.4,0,0,0,0,0,0,0.1,1,0.4,0.1,0,0.2,0,0,0,0.3,0,0,0,23.3,0,0,23.2,0.2,0,0.1,0.7,0,50.8
"DOM_C27",0,0,0.3,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,20.8,0,0,15,0.2,0,0,1.2,0,38.6
"DOM_C28",0.3,0,5.4,0.2,0,1.8,3.8,0.2,0,4.5,0,0,0,0,0,0,0,0,0.5,0.1,0,1.7,0,0.7,3.8,11.6,0.1,0,0.1,0,0,0,0.1,0.4,0.3,0,0,0.1,0,0,0,0,0,0.1,0,74.9,0,0,155.5,2.1,0,0,50.8,0,319.3
"DOM_C29",0,0,106.8,0.3,0,0,26.7,4.6,0.3,47.6,0.2,0,1,2.7,23.4,16.7,0,0.5,0,0,0,54.4,0,1.1,2.3,12.4,2,0,0,0,0,0,0,1.2,0.9,0,0,0,0,0,0,0,0,0,0,41.7,0,0,40.3,22.8,0,0,99.3,0,509.3
"DOM_C30",0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.1,0,0,14.1,-5.1,0,0,9.2,0,47.8
"DOM_C31T33",49.8,12.6,172.4,0.1,0.1,11.5,99.5,32.2,0.7,0.2,0.3,0.1,0.9,3.3,0.3,0.4,0,0,0.1,0.1,0,172.6,16.2,7.9,25.2,285.6,11.7,1.5,2,4.4,0.1,8.8,20,49.7,27.4,30.1,8.2,6.5,0.5,5.6,21.4,41.6,0.1,35.6,0,3444,0,0,487.8,6.5,0,12.6,39.4,0,5157.4
"DOM_D",17.2,3.8,550.2,0.6,0.2,8,18.4,1.6,1.3,30,0.2,0,1.3,1.7,0.5,0.2,0,0,0.2,2.3,0.1,6.8,539.2,14.4,16.6,86.9,12.5,0,1.1,1.6,0,5.2,36.7,46.6,14.8,5.6,71.3,4.1,0.5,43.4,35.2,16.4,0,80.7,0,4584.8,0,0,0,0,0,0,0,0,6262.4
"DOM_E",8.6,0,38.6,0,0,0.3,2.6,0.2,0.4,2,0.1,0,0.1,0.1,1.5,1.1,0,0,0.3,0.2,0,0.4,0,0.7,0,7.6,0.8,0,0,0,0,1.5,1.2,0.4,0.2,0.9,6.2,0.1,0,1.9,0.9,2.5,0,0.6,0,888.3,0,0,0,0,0,0,0,0,970.3
"DOM_F",4.4,1.8,805.6,0.1,0.1,0.3,7.2,0.9,0,91.4,0,0,0.3,0.8,0,0,0,0,0,0,0,2,1.8,1.9,0.3,28.7,1.2,0,0,0.1,0,0.6,1.3,4.2,1.4,8.7,5.2,0.5,0.6,0.9,2,2.7,0.1,3.5,0,5961,0,0,54560.6,0,0,0,0,0,61502.2
"DOM_G",12265.6,247.4,7619.7,19.6,1.8,10255.3,3388.7,259.3,63,807.1,84.2,19.6,154.7,558.9,153.9,128.8,4.5,4,32.6,50.6,3.7,341.4,202,77.9,9198.6,17627,5007.3,25.6,20.3,18.7,4.7,979.9,463.2,4981.2,2935.9,132.3,116.1,220.5,13.9,434.2,788.6,251.7,11.9,1138.5,0,70785,0,53.4,2477.7,1239.1,0,46.2,11191.9,0,166907.6
"DOM_H49",287.8,4.1,272.1,0.7,0.5,371.8,170.8,20.7,2.8,24.7,2.5,0.4,32.2,125.8,6.6,4.6,1.4,0.1,1,2.9,0.2,31.7,26.2,24.7,420.5,947.3,1188.1,1.1,0.6,6.7,2.3,25.4,108.6,1641.2,1191,73.3,12.1,70.6,0.6,110.1,355.4,57.6,2.7,592.5,0,10130.8,0,0.6,53.7,30.7,0,15.3,560.6,0,19015.8
"DOM_H50",0.9,0,2.3,0,0,1.3,1.2,0.1,0.1,0.4,0,0,0,0.4,0.2,0.2,0,0,0.1,0.1,0,0.4,0.2,0.1,2.5,3.6,0.4,0,0,0,0,0.1,0.1,0.6,0.4,0,0,0,0,0.3,0.5,0.1,0,0.2,0,59.8,0,0.1,11.6,7.9,0,0.4,20.2,0,117.2
"DOM_H51",19.1,0.4,41,0.4,0,18.7,10.4,1.1,0.8,3.8,0.3,0,0.5,3.9,2.1,2,0,0,0.6,0.7,0,3.4,1.6,0.6,30.2,37.2,3.5,0.1,1.6,0.2,0.1,1.9,1,5.8,4.2,0.2,0.1,0.4,0.1,2.7,4.5,1.2,0.1,2.3,0,804.5,0,0.9,95.5,65.3,0,23.2,221.1,0,1419.5
"DOM_H52",42.1,0.4,17.3,0.1,0,33.4,17.1,21.4,0.2,2,0.2,0,0.6,9,0.9,0.7,0,0,0.1,0.4,0,8.2,0.5,0.1,82.7,42.6,2.2,0,0,0.4,0,1.6,0.2,6.3,2.8,0,0,0,0,0.8,0.3,0.2,0,0.3,0,112.3,0,0,4.6,2.9,0,0,123.4,0,538.6
"DOM_H53",0,0,1.9,0,0,0.3,1.9,0.9,0.1,0,0,0,0.1,0.2,0,0,0,0,0,0,0,0.8,0.9,0.4,0.1,8.5,1.5,0,0.3,0.1,0,0.2,0.4,0.6,0.2,0.8,0.5,0.4,0.2,1.4,0.9,1.2,0.1,4.4,0,195.4,0,0,0,0.2,0,0.5,41,0,266.5
"DOM_I",0.7,1.3,203.1,0,0,0.4,1.5,1.7,0.2,24.2,0.6,0.2,0.3,0.4,0.3,0.3,0,0,0.1,0,0,1.8,1.4,0.5,5.3,28,13.3,0,5.4,0.5,0.2,5.5,13.4,33.8,23.1,10.5,2.5,7.1,0.5,3.2,35,17.9,1.9,59.9,0,9921.9,0,0,0,0,0,195.2,0,0,10623.3
"DOM_J58T60",11.9,0,116.2,0,0,0,0,0,0,29.6,0,0,0,0,0,0,9.2,0,0,0,0,0.3,0,0.1,125.1,73.8,582.8,0,0,0,0,275.5,11313.2,11287.3,5114.5,0,9.1,1516.9,0.9,2.2,1228.8,381.6,64.1,1.7,0,7870.9,0,0,34.2,0,0,0.8,16.3,0,40067
"DOM_J61",16.8,22.8,1298.9,2,0.2,66.1,145.5,62.8,46,65.1,10.9,2.7,10.3,728.6,0,0,2.8,0,0,0,0,93.3,23.3,7.7,413.1,429.7,1217,0,154,6.2,32.4,341.5,5708.6,3393,332.3,4154.3,3343.3,9306,6.8,226.6,1083.8,774.7,75.3,2398.6,0,19286.4,0,0,0,0,0,11.3,23.3,0,55323.9
"DOM_J62_63",0,0,1702,0,0.3,9.1,7.7,10.3,73.8,234.2,5.2,1.3,3.6,5.5,0,0,0,0,0,0,0,22.4,34.4,4.6,0,529.5,27.5,0,0,4.8,31.6,0,50.9,16.3,31.2,284.4,0,11.3,5.9,29,44.6,28.5,0.5,6.8,0,19966.1,0,0,8781.8,0,0,0.1,22.1,0,31987.4
"DOM_K",314.8,284.5,1378.2,0.7,0.7,55.8,325,12.6,8.2,144.3,7.4,1.6,8.7,5.6,0.4,0.4,0.3,0,0.1,0.1,0,111.3,29.7,6.1,83.1,840.4,103.1,0,34.5,7.9,1.6,9.2,72.5,323.9,165.2,8342.5,199.8,91.3,3.2,23,206,27.8,4.9,314.4,0,19066.7,0,0.2,24.6,0.1,0,8.8,35.7,0,32687
"DOM_L",2.3,0,29.9,0.5,0.1,117.6,78.2,3.7,0.8,0.9,0.5,0.1,1.6,95.7,0,0,2.4,0,0,0,0,34.8,137,11.8,129.9,880.9,184.2,1.3,86.1,2.1,1.3,526.2,1289.2,2975.4,1590.2,102.8,1846.9,210.7,1,275.4,1830.2,94.2,5,1489.4,0,36362,0,0,3767,0,0,31.1,14.8,0,54215.2
"DOM_M",379.9,406.6,661.3,15.9,5.3,531.3,1841.7,77.8,35.3,109.2,15,6.4,35.9,103.1,0,0,2.1,0,0,0,0,530.5,1272.5,91.8,1217.8,4387.1,1346.4,6.8,484.7,46.9,18.2,88.5,967.9,2520.5,1997.8,1010.3,1253.7,5733.9,38.7,528.7,418,462.2,4.9,2312.2,0,5715.1,0,0,2435.1,0.1,0,4.6,37.4,0,39158.8
"DOM_N",0.1,0.1,8,0,0,0.1,0.1,0.1,0.1,0.9,0,0,0,0,0,0,0,0,0,0,0,0.3,0.4,0,0.1,10.7,0.2,0.1,0,0,0,0,0.4,0.4,0.2,0.1,0.1,0.1,0.4,0.1,0.2,0.4,0,0.3,0,184.5,0,0,0.5,0.1,0,0.1,34.7,0,243.9
"DOM_O",0,0,7,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531.5,0,18901.2,0,0,0,0,0,0,19440.8
"DOM_P",0,0,17.6,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.9,0,0,0,0,3530.7,1474,13871.1,0,0,0,10.6,0,0,18908.2
"DOM_Q",0,0,48.4,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,2303.7,407.4,3709.6,0,0,0,7.2,0,0,6479.1
"DOM_R",0,0,21.2,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.6,0,0,0,0,0,6.7,11.8,0.2,0,0,0.1,0,0.1,4.3,0.2,0.3,0,0,1168.4,0,30.6,0.7,0,0,18.6,0.1,0,1264.6
"DOM_S",0,0,478.9,0,0,0.5,0.5,3.7,0.9,49.3,0.4,0.1,0.3,0.4,0.1,0.1,1.2,0.1,0.1,1.5,0.1,2.7,2.3,3,7.1,74.7,1965.5,5.3,3.4,2.7,1.1,78.3,251.7,1481,1599.2,38.2,20.5,41.9,3.7,24.1,614.6,5.8,0.8,976,0,18198.4,178.5,0,0,0,0,9.9,0,0,26128.8
"DOM_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673.7,0,0,0,0,0,0,0,0,673.7
"IMP_A01_02",206.6,0.8,25.8,0,0,123.3,3.5,3,0.1,2.1,0.8,0.2,0,0.1,0,0,0,0,0,0,0,0.3,0.1,0,126.9,141.6,0.1,0,0,0,0,9.7,0.1,0.3,0.2,0.1,0,0.9,0,0.1,0.2,0.1,0,0.3,0,260.4,0,0,8.1,12,35.2,0,0,963.5,0
"IMP_A03",0,0.1,0.2,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0.2,0,0,0,0,0,0.1,0,0,0,0,0,0.1,0,10.9,0,0,0.2,0.1,2.2,0,0,17.6,0
"IMP_B05_06",0.3,0.2,8.8,0,0,0.3,2.4,0.1,0.1,2.3,0,0,0,0.3,0.6,0.3,0,0,0,0,0,0.2,1.6,0.6,0.9,3.6,4.5,0.1,0.1,0,0,0,0.5,4.6,2.7,0.1,0.3,0.4,0,0.1,0.2,0.2,0,0.4,0,48.2,0,0,8.9,0.5,2.3,0,0,96.8,0
"IMP_B07_08",0.1,0.1,1.5,0.7,0.1,0.8,0.9,0.1,0.8,0.3,2.4,0.1,0,20.8,2.2,1,0,0,0.1,9,0.9,0.4,9.5,0.1,23.4,1,0.1,0,0,0,0,0,0.1,0.2,0.1,0,0,0.1,0,1.1,0.4,0.1,0,0.2,0,9.1,0,0,1.5,1.2,1.1,0,0,91.4,0
"IMP_B09",0.2,0.1,20.5,0,0,0.1,0.1,0,0,7.4,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0,0.4,0.2,0.1,0,0,0,0,0,0.1,0.2,0.1,0,0.1,0.1,0,0,0,0,0,0.1,0,1.8,0,0,0.4,0,0.5,0,0,33.3,0
"IMP_C10T12",2.1,4.2,37.6,0,0,326,3.7,0.8,2.5,0.5,4.2,0.9,0.2,1.9,0.4,0.3,0,0,0,0.9,0.1,0.5,1,0.2,1.5,377.4,0.6,0.3,0.4,0.1,0,51.4,4.2,1.8,1.2,0.5,0.4,1.3,0.4,3.4,7.1,8,0.2,14,0,1899.7,0,0.5,4.2,23.3,133,0,0,2923.1,0
"IMP_C13T15",0.5,0.1,5.4,0.1,0,1.1,528,0.7,0.6,0.4,0,0,0.2,1.6,0.6,0.7,0,0,0.1,0.1,0,1.1,0.4,0.2,2.5,22.2,3,0,0.2,0.1,0,0.2,0.5,0.8,0.5,0.1,0.1,0.2,0.1,0.7,3.4,1,0,1.3,0,629.4,0,0.1,3.4,5.6,55,0,0,1272.3,0
"IMP_C16",0.6,0.1,26.4,0.1,0,0.6,1.7,18.6,3.6,0.2,0.2,0,1.3,2.2,1.5,1.9,0,0.1,0.5,1.1,0.1,10.5,4.1,0.2,104.3,4.2,0.4,0,0,0,0,0,0.3,0.4,0.3,0.1,1.2,0.6,0.3,9.5,1.9,0.1,0,1.5,0,104.4,0,0,5,2.7,5.8,0,0,318.8,0
"IMP_C17_18",0.5,1.3,49.2,0,0,4.5,2.4,0.9,3.3,0.8,0.6,0.2,0.3,5.7,2.5,3.6,0,0.1,0.2,0.8,0,0.8,3.4,0.8,1.6,19.4,2.1,0.1,0.4,0.6,1.1,0.3,23.4,4.5,3.9,1.3,0.9,3,0.9,6.8,3.7,9.3,0.3,10.5,0,427.9,0,0,4.2,2.2,16.8,0,0,627,0
"IMP_C19",2.7,0.7,129.6,0.5,0.1,6.6,80.7,4.2,7,12.2,0.3,0,1.3,7.2,18.5,9.5,0.2,0.2,0.5,0.3,0,4.1,57.9,20.4,7.8,100.4,166.9,4.2,6,0.2,0.2,0.8,14.3,161.6,94.6,1.4,10.1,2.2,0.8,2,25.5,8.4,0.5,5.6,0,1599.9,0,0,5.5,14.9,54.9,0,0,2653.7,0
"IMP_C20",33.4,4.9,141.2,0.2,0.1,24.3,151.1,26.4,56.2,23.2,2.4,0.2,10.6,32.8,21.3,17.7,0.1,0.4,1.2,2.9,0.1,13.3,31.6,10.7,9.7,64.3,14.3,0.1,16.9,1.2,0,3.4,19.8,21,18.4,0.7,0.5,7.8,3.3,1.7,320.2,24.4,2.1,39.3,0,1943.2,0,1,11.3,14.8,17.1,0,0,3162.9,0
"IMP_C21",1.5,0.6,29,0,0,1.2,5,0.8,1.6,1.1,0.1,0,0.3,1.1,0.6,0.5,0,0,0,0.1,0,0.5,1.1,0.3,1,4.6,0.6,0,0.5,0,0,0.1,0.9,4.7,3.9,0.3,0.1,3.9,0.1,0.1,9,4.2,0.1,1.9,0,314.3,0,69.6,9.8,0.9,13.3,0,0,489.7,0
"IMP_C22",1,0.4,118.1,0.2,0.1,49,16.9,1.6,0.3,9.9,0,0,1.9,83.3,0.3,0.4,0,0,0.1,0.1,0,17.6,6.4,3.2,146.8,181,84.8,0.1,0.8,3.4,0.1,0.3,8.8,30.9,19.6,2.1,2.6,1.3,0.4,41.1,35.8,7.5,0.8,61.6,0,815.7,0,0.2,17.6,12.4,1.4,0,0,1787.9,0
"IMP_C23",0.6,1.4,106.8,2.2,0.1,35,29.5,10,0.1,4.1,0.1,0,1.9,96.9,51,37.9,0.2,1.4,9.9,8.7,0.4,18.9,25.6,3.5,686.9,81.7,0.5,0,0.1,0,0,0.1,0.5,1.1,0.7,0.3,0.1,0.6,0.6,116.8,1.6,1.6,0,6.9,0,403,0,0.9,8.5,18.8,0.9,0,0,1778.3,0
"IMP_C24",1.8,0,696,3.3,0.3,0.7,32.5,8.8,0.5,133.1,0.4,0,4.7,6.8,53.9,51.8,0,0.6,9.7,7.8,0.4,112.6,9.3,1.8,161.6,33.2,0.2,0,0.1,0.1,0,0,0.2,4.4,2.7,0,0,0.1,0.1,0.1,1.5,0.1,0,0.8,0,88.4,0,0,41.9,39.1,0.5,0,0,1511.8,0
"IMP_C25",31.5,0.5,52.7,21,0.2,3.6,4.4,10.2,0.1,13.1,0,0,3.5,14.2,11.3,25.7,0.2,0.8,10,6,0.4,41.2,2.3,6.9,140.2,88.7,2.1,0,0.2,0.9,0,0.2,1,84.3,51.4,0.5,0.2,1.5,0.7,1.3,8.9,0.4,0.1,13.1,0,1230.2,0,0,110.4,17.9,1.5,0,0,2015.4,0
"IMP_C26",1.1,0.3,22.3,0.1,0,1.2,2.7,0.2,0.2,1.9,0.1,0,0.1,0.4,3,5.2,0.1,0.1,0.8,1.1,0.1,4.1,1,1.1,3.9,29.3,1.9,0,0.1,0.8,0,0.1,6.9,57.7,26.6,7.8,0.2,17.2,0.3,2.7,1.4,14.8,0,1.8,0,1331.5,0,0.1,1380.4,10.6,14,0,0,2957.6,0
"IMP_C27",1,0.5,25.4,0.3,0,1.1,2.3,0.3,0.1,7.4,0.1,0,0.1,1,3.1,3.8,0,0.1,0.8,1.8,0.1,8.8,3.9,1.5,7.5,39.6,0.9,0,0.1,0.1,0,0,0.9,6.5,2.9,0.4,0.1,1.3,0.2,0.4,0.7,0.8,0,6.7,0,1466.9,0,0,1073.3,12.2,6.7,0,0,2692,0
"IMP_C28",7.6,0.6,108.8,3.9,0.4,34.5,72.2,3.2,0.1,85.1,0.1,0,0.2,1.5,1.3,1.8,0,0.1,9.8,2.2,0.1,33.6,0.9,13.3,76,228.2,3.9,0,2.8,0.9,0,0.1,3,11.5,7.5,0.4,0.2,4.8,0.7,0.3,0.8,0.4,0,3.3,0,1540.4,0,0,2999.2,41.6,1.7,0,0,5309.1,0
"IMP_C29",1,0.4,15.5,0.2,0,1.6,2.4,0.2,0.1,1.9,0,0,0.1,1.6,0.2,0.3,0.1,0,0.3,2.5,0,2.6,0.4,0.4,22.5,456.7,103.4,0,0.1,0.3,0,0.6,0.5,63.3,47,0.2,0.1,2.8,0,1,0.9,0.3,0,1.8,0,2131.7,0,0,2064.1,19.3,9.2,0,0,4957.5,0
"IMP_C30",0.5,0,13.1,0.3,0,0.5,0.4,0.2,0,0.4,0,0,0.1,0.8,0.2,0.5,0,0,1.6,0.2,0.5,15.7,0.1,0.1,6.4,23.4,2.7,0,0.2,0,0.3,0,0.1,1.5,0.9,0,0,0.3,0,1.1,0.4,0.1,0.5,0.7,0,815.2,0,0,375.3,15.5,0.2,0,0,1280.3,0
"IMP_C31T33",9.2,1.7,33.7,0.2,0,3.2,11.6,3.1,0.3,1.1,0.1,0,0.2,1.7,0.3,0.5,0,0,0.2,0.1,0,15.1,2.2,0.9,7.6,31.2,3,0.1,0.4,0.4,0,0.8,2.3,7.5,3.7,2.7,1.1,1.9,0.1,1.2,2.8,3.7,0,4.5,0,331.8,0,0.3,78.7,1.7,48,0,0,621,0
"IMP_D",0.5,0.3,1.1,0,0,0.3,0.7,0.1,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.2,0,0.7,1.2,0.2,0,0,0,0,0,0.3,0.6,0.4,0.2,0.1,0.4,0,0.1,0.2,0.1,0,0.6,0,8.5,0,0,3.9,0.1,1.8,0,0,23.1,0
"IMP_E",0.2,0.1,0.6,0,0,0.2,0.3,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0.1,0,0.4,0.6,0.1,0,0,0,0,0,0.1,0.2,0.1,0,0,0.1,0,0,0.1,0,0,0.2,0,6.3,0,0,1,0.1,0.6,0,0,12,0
"IMP_F",1.1,0.5,3.3,0.2,0,0.9,1.3,0.2,0,0.4,0,0,0.1,1,0.4,0.4,0,0,0.1,0.1,0,0.6,0.5,0.1,6.4,3.3,0.4,0,0.1,0,0,0.1,0.4,1.4,0.9,0.2,0.1,0.5,0,0.9,0.3,0.2,0,1,0,29.4,0,0,10.4,0.4,6.3,0,0,73.9,0
"IMP_G",78.8,7.5,394.7,4.2,0.2,171,240.5,16.7,15.5,37.2,2.6,0.5,5.3,39,22,20.5,0.1,0.5,5.8,6.2,0.4,37.9,29.1,11.6,191.6,546.3,83,1.1,6.2,1.5,0.4,19.4,24.3,105.2,63.1,6.5,6.4,12.9,1.7,23.3,80.2,17.8,0.9,37.1,0,3347.7,0,14.3,1470.1,41.4,212.7,0,0,7463.3,0
"IMP_H49",10.3,0.3,33.3,0.5,0,16.7,15.5,2.6,1.4,5.5,0.3,0,0.7,6.9,3.4,3.1,0,0.1,0.9,1.1,0.1,5.8,3.4,1.3,37.4,44.4,17.7,0.1,0.5,0.2,0.1,1.6,2.5,23,15.9,0.9,0.4,1.2,0.2,4.8,10.4,1.9,0.1,8.3,0,418.2,0,0.9,123.4,4.7,306.3,0,0,1138.5,0
"IMP_H50",0.6,0.1,22.7,0,0.1,0.8,1.1,1,1,0.5,0.1,0,0.1,0.6,2.8,2,0.2,1.1,3.1,0.6,0.1,1,0.2,0.1,2,73.4,0.4,0,0,4.1,6,0.1,0.3,21,16.6,0.1,0,0.1,0,0.2,0.4,0.2,0,0.3,0,5215.3,0,0,5.9,0.2,72.3,0,0,5458.9,0
